2019-12-12 12:54:23,926  INFO VspConfigConsistencyCheckerImpl:302 You have not set fractionOfIterationsToDisableInnovation; vsp default is to set this to 0.8 or similar.  Add the following config lines:
2019-12-12 12:54:23,926  INFO VspConfigConsistencyCheckerImpl:303 <module name="strategy">
2019-12-12 12:54:23,926  INFO VspConfigConsistencyCheckerImpl:304 	<param name="fractionOfIterationsToDisableInnovation" value="0.8" />
2019-12-12 12:54:23,926  INFO VspConfigConsistencyCheckerImpl:305 </module>
2019-12-12 12:54:23,973  INFO Version:21 HV000001: Hibernate Validator 6.0.9.Final
2019-12-12 12:54:25,326  INFO SimStepParallelEventsManagerImpl:79 number of threads=1
2019-12-12 12:54:25,336  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.trafficmonitoring.TravelTimeCalculator
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkEnterEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkEnterEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkLeaveEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkLeaveEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleLeavesTrafficEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleLeavesTrafficEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.core.api.experimental.events.handler.VehicleArrivesAtFacilityEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.core.api.experimental.events.VehicleArrivesAtFacilityEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleAbortsEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleAbortsEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,336  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.trafficmonitoring.TravelTimeCalculator
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkEnterEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkEnterEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkLeaveEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkLeaveEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleLeavesTrafficEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleLeavesTrafficEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.core.api.experimental.events.handler.VehicleArrivesAtFacilityEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.core.api.experimental.events.VehicleArrivesAtFacilityEvent
2019-12-12 12:54:25,336  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleAbortsEventHandler
2019-12-12 12:54:25,336  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleAbortsEvent
2019-12-12 12:54:25,344  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,356  INFO StrategyManager:62 global innovation switch off after iteration: 0
2019-12-12 12:54:25,356  INFO GenericStrategyManager:332 added change request:  iteration=1 newWeight=0.0 strategy=RandomPlanSelector_ReRoute
2019-12-12 12:54:25,356  INFO GenericStrategyManager:364 setting PlanSelectorForRemoval to class org.matsim.core.replanning.selectors.WorstPlanForRemovalSelector
2019-12-12 12:54:25,356  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.scoring.ScoringFunctionsForPopulation
2019-12-12 12:54:25,364  INFO EventsManagerImpl:148   org.matsim.core.events.handler.BasicEventHandler
2019-12-12 12:54:25,364  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.Event
2019-12-12 12:54:25,364  INFO EventsManagerImpl:148   org.matsim.core.scoring.EventsToLegs$LegHandler
2019-12-12 12:54:25,364  INFO EventsManagerImpl:148   org.matsim.core.scoring.EventsToActivities$ActivityHandler
2019-12-12 12:54:25,364  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,364  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.scoring.ScoringFunctionsForPopulation
2019-12-12 12:54:25,364  INFO EventsManagerImpl:148   org.matsim.core.events.handler.BasicEventHandler
2019-12-12 12:54:25,364  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.Event
2019-12-12 12:54:25,364  INFO EventsManagerImpl:148   org.matsim.core.scoring.EventsToLegs$LegHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:148   org.matsim.core.scoring.EventsToActivities$ActivityHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,366  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.events.algorithms.Vehicle2DriverEventHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,366  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleLeavesTrafficEventHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleLeavesTrafficEvent
2019-12-12 12:54:25,366  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,366  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.events.algorithms.Vehicle2DriverEventHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,366  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleLeavesTrafficEventHandler
2019-12-12 12:54:25,366  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleLeavesTrafficEvent
2019-12-12 12:54:25,366  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,366  INFO NetworkImpl:167  node # 1
2019-12-12 12:54:25,366  INFO NetworkImpl:167  node # 4
2019-12-12 12:54:25,366  INFO NetworkImpl:163  link # 1
2019-12-12 12:54:25,366  INFO NetworkImpl:163  link # 4
2019-12-12 12:54:25,374  INFO NetworkImpl:163  link # 16
2019-12-12 12:54:25,377  INFO PreProcessDijkstra:118 nodes in dead ends: 0 (total nodes: 15). Done in 0 ms
2019-12-12 12:54:25,377  WARN PreProcessEuclidean:59 There are links with stored length smaller than their Euclidean distance in this network. Thus, A* cannot guarantee to calculate the least-cost paths between two nodes.
2019-12-12 12:54:25,377  INFO PreProcessLandmarks:112 Putting landmarks on network...
2019-12-12 12:54:25,385  INFO LandmarkerPieSlices:96 Filling sectors...
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 0!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 1!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 2!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 3!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 4!
